Nome do data point,Tempo,Valor,Processado,Comentário
PLC - Height,2023/02/16 10:14:46,88.0,88.0,
PLC - Height,2023/02/16 10:14:49,89.0,89.0,
PLC - Height,2023/02/16 10:14:52,90.0,90.0,
PLC - Height,2023/02/16 10:14:55,91.0,91.0,
PLC - Height,2023/02/16 10:14:58,92.0,92.0,
PLC - Height,2023/02/16 10:15:01,93.0,93.0,
PLC - Height,2023/02/16 10:15:04,94.0,94.0,
PLC - Height,2023/02/16 10:15:07,95.0,95.0,
PLC - Height,2023/02/16 10:15:10,96.0,96.0,
PLC - Height,2023/02/16 10:15:13,97.0,97.0,
PLC - Height,2023/02/16 10:15:16,98.0,98.0,
PLC - Height,2023/02/16 10:15:19,99.0,99.0,
PLC - Height,2023/02/16 10:15:22,100.0,100.0,
PLC - Height,2023/02/16 10:15:25,99.0,99.0,
PLC - Height,2023/02/16 10:15:28,98.0,98.0,
PLC - Height,2023/02/16 10:15:31,97.0,97.0,
PLC - Height,2023/02/16 10:15:34,96.0,96.0,
PLC - Height,2023/02/16 10:15:37,95.0,95.0,
PLC - Height,2023/02/16 10:15:40,94.0,94.0,
PLC - Height,2023/02/16 10:15:43,93.0,93.0,
PLC - Height,2023/02/16 10:15:46,92.0,92.0,
PLC - Height,2023/02/16 10:15:49,91.0,91.0,
PLC - Height,2023/02/16 10:15:52,90.0,90.0,
PLC - Height,2023/02/16 10:15:55,89.0,89.0,
PLC - Height,2023/02/16 10:15:58,88.0,88.0,
PLC - Height,2023/02/16 10:16:01,87.0,87.0,
PLC - Height,2023/02/16 10:16:04,86.0,86.0,
PLC - Height,2023/02/16 10:16:07,85.0,85.0,
PLC - Height,2023/02/16 10:16:09,84.0,84.0,
PLC - Height,2023/02/16 10:16:12,83.0,83.0,
PLC - Height,2023/02/16 10:16:15,82.0,82.0,
PLC - Height,2023/02/16 10:16:18,81.0,81.0,
PLC - Height,2023/02/16 10:16:21,80.0,80.0,
PLC - Height,2023/02/16 10:16:24,81.0,81.0,
PLC - Height,2023/02/16 10:16:27,82.0,82.0,
PLC - Height,2023/02/16 10:16:31,83.0,83.0,
PLC - Height,2023/02/16 10:16:34,84.0,84.0,
PLC - Height,2023/02/16 10:16:37,85.0,85.0,
PLC - Height,2023/02/16 10:16:40,86.0,86.0,
PLC - Height,2023/02/16 10:16:43,87.0,87.0,
PLC - Height,2023/02/16 10:16:46,88.0,88.0,
PLC - Height,2023/02/16 10:16:49,89.0,89.0,
PLC - Height,2023/02/16 10:16:52,90.0,90.0,
PLC - Height,2023/02/16 10:16:55,91.0,91.0,
PLC - Height,2023/02/16 10:16:58,92.0,92.0,
